status,changed,rank,name,website,categories,review_categories,confidence,evidence_snippet,note
"triaged","","159","Synergy Wetsuits","https://synergywetsuits.com/","water_sports;snow_sports","","medium","New flagship wetsuit Designed to lead the line, the Vantage Pro is Synergy’s newest top-tier wetsu https://synergywetsuits.com/collections/womens-outlet-wetsuits-demos Women's Outlet Wetsuits Synergy Wetsuits Skip to content Free Shipping on orders over $199 (Continental US) Men Men Wetsuits Wetsuits Triathlon Full Sleeve Sleeveless Tops Bottoms Swimskins Swimskins Short Sleeve Sleeveless Shorts Apparel Apparel Trisu","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","160","Tahoe Reel, Power & Paddle","https://adventuretahoe.com/","water_sports;snow_sports;fishing","","medium","Tahoe Reel, Power & Paddle https://adventuretahoe.com/ TAHOE REEL, POWER, & PADDLE TAHOE REEL, POWER, & PADDLE People say this boat rental service offers well-maintained pontoon boats, jet skis, and kayaks, including glass-bottom options, with all necessary safety equipment provided.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","162","Tahoe Adventure Company","http://www.tahoeadventurecompany.com/","water_sports;snow_sports;mountain_biking;road_cycling","","medium","Tahoe Adventure Company http://www.tahoeadventurecompany.com/ Tahoe Adventure Company Outfitter offering kayak and snowshoe rentals, as well as guided tours.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","needs_review→triaged","163","Tahoe Adventure Rentals","https://tahoeadventurerentals.com/","water_sports;off_road","snow_sports","high","Site lists self-guided rentals: floating waterpark ($1,500 half day) and UTV side-by-side ($450/machine, 2hr); boat cruises offer an optional captain at separate cost.","Patch: confirmed renter via live fetch/search."
"triaged","","164","Tahoe Aquatic Center","https://tahoeaquaticcenter.com/","water_sports;snow_sports","","medium","Tahoe Aquatic Center https://tahoeaquaticcenter.com/ Tahoe Aquatic Center Jet ski rental service providing speedy rides.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","165","Tahoe Beach Company","https://www.tahoebeachco.com/","water_sports;snow_sports","","medium","toy_store clothing_store store point_of_interest service establishment https://www.tahoebeachco.com/ Tahoe Beach Company | Kings Beach Kayak Rentals & More Skip to primary navigation Skip to content Skip to footer Home Rentals Open Rentals Menu Floating Dock Hangout Water Hammock Hangout Sling Chair Float Stand Up Paddleboard Single Kayak Double Kayak Tandem Stand Up Paddleboard Kids Stand Up Paddleboard or Kayak 1 B","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","166","Tahoe Bike Company","https://www.tahoebikeco.com/","snow_sports;off_road;road_cycling;electric_transport","","medium","Tahoe Bike Company https://www.tahoebikeco.com/ Tahoe Bike Company Tahoe Bike Company People say this bicycle rental service offers a variety of bikes, including surreys and fat tire ebikes, and provides repair services.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","167","Tahoe Blue Boat Rentals","https://tahoeblueboatrentals.com/","water_sports;snow_sports","","medium","point_of_interest service establishment https://tahoeblueboatrentals.com/ Tahoe Blue Boat Rentals - Rent From Tahoe Blue, Support the local Home About us Boats FAQs Contact us Services Book now Skip to content Home About us Boats FAQs Contact us Services Book now Tahoe Blue Boat Rentals Book Online Now Tahoe Blue boat rentals is a family-owned company with 10+ years of experience, located on the north shore of Lake T","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","168","Tahoe City Kayak & Paddleboard Beach Rental","https://tahoecitykayak.com/rentals/kayak-rentals/","water_sports","","medium","Tahoe City Kayak & Paddleboard Beach Rental https://tahoecitykayak.com/rentals/kayak-rentals/ Tahoe City Kayak & Paddleboard Beach Rental Tahoe City Kayak & Paddleboard Beach Rental point_of_interest service establishment https://tahoecitykayak.com/rentals/ Rentals | Tahoe City Kayak & Paddleboard rentals and tours Book our 4th of July Fireworks Tour Now Tahoe City Kayak & Paddleboard rentals and tours Menu Rentals T","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","169","Tahoe City Kayak and Paddleboard Shop","http://tahoecitykayak.com/","water_sports;snow_sports","","medium","Tahoe City Kayak and Paddleboard Shop http://tahoecitykayak.com/ Tahoe City Kayak and Paddleboard Shop Kayak and paddleboard rental shop featuring guided lake tours.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","170","Tahoe Dave's Boardshop","http://www.tahoedaves.com/","snow_sports;off_road","","medium","Tahoe Dave's Boardshop http://www.tahoedaves.com/ Tahoe Dave's Boardshop A wide selection of ski boards and other equipment, plus rentals and snow clothing.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","171","Tahoe Dave's Skis & Boards","https://www.tahoedaves.com/","snow_sports;off_road","","medium","People say this ski rental shop offers a wide selection of well-maintained gear and provides quick, efficient service.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","172","Tahoe Dave's Skis & Boards","http://www.tahoedaves.com/","snow_sports;off_road","","medium","sporting_goods_store store point_of_interest service establishment https://tahoedaves.com/ Tahoe Dave&#039;s &#8211; Skis & Boards Skip to content Tahoe Dave&#039;s Skis & Boards Rates Rentals &#038; Demos Daily ​Rentals Kids’ Seasonal Rentals Demo Ski Catalog Demo Snowboard Catalog Reserve Now Discounts Tuning &#038; Repairs Sales Ski Demo Sales Snowboard Demo Sales Snowshoe Sales Skateboard Sales Product Lines Loca","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","173","Tahoe Dirt Bikes","http://tahoedirtbikes.com/","snow_sports;off_road;road_cycling","","medium","Tahoe Dirt Bikes http://tahoedirtbikes.com/ Tahoe Dirt Bikes Tahoe Dirt Bikes corporate_office point_of_interest establishment https://www.tahoedirtbikes.com/ Tahoe Dirt Bikes &#8211; Lake Tahoe&#039;s Best Adventure Rental Skip to content Tahoe Dirt Bikes Lake Tahoe&#039;s Best Adventure Rental Rental Options Photos and Testimonials Blog Contact Us FAQ Rental Options Photos and Testimonials Blog Contact Us FAQ Fill","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","174","Tahoe Dive Center","https://tahoedive.com/","water_sports;snow_sports","","medium","*Air cards valid for 12 months from date of purchase Rental Equipment Air Tank $ 20.00/day Nitrox Tank $ 25.00/day Dry Suit $ 100.00/day SCUBA Kit (BC, Regulator, Tank, Weights, Wetsuit) $ 110.00/day Wrist Computer $ 25.00/day Wetsuit/Hood $ 25.00/day Mask / Snorkel / Fins / Booties / Gloves (Personal Gear) Must Bring or Purchase at shop Underwater Maintenance & Services Mooring Maintenance Inspection, Installation a","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","175","Tahoe Donner Beach Club Marina","https://www.tahoedonner.com/amenities/amenities/beach-club-marina/","water_sports;snow_sports;mountain_biking;electric_transport","","medium","marina sports_activity_location association_or_organization restaurant point_of_interest food service establishment https://www.tahoedonner.com/amenities/amenities/beach-club-marina/ Beach Club Marina | Tahoe Donner Search site: Community Amenities Members News + Events Ski Resort XC Ski ShopTD Member Portal Bikeworks Equestrian Center Golf Course Community General About Us Vision + Mission Location Welcome FAQs Gene","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","176","Tahoe Donner Bikeworks","https://www.tahoedonner.com/amenities/amenities/bikeworks/","water_sports;snow_sports;mountain_biking;electric_transport","","medium","Tahoe Donner Bikeworks https://www.tahoedonner.com/amenities/amenities/bikeworks/ Tahoe Donner Bikeworks Tahoe Donner Bikeworks point_of_interest service establishment https://www.tahoedonner.com/amenities/amenities/bikeworks/ Bikeworks | Tahoe Donner Search site: Community Amenities Members News + Events Ski Resort XC Ski ShopTD Member Portal Bikeworks Equestrian Center Golf Course Community General About Us Vision","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","177","Tahoe Ebikes","https://tahoeebikes.com/","mountain_biking;road_cycling;electric_transport","","medium","point_of_interest service establishment https://www.tahoeebikes.com/ Home | Tahoe Ebikes top of page Tahoe eBikes Home Used eBike Sale New Inventory Rental Rates The Mountain Fleet The Pavement Fleet Repair Disc Golf About Us Contact Us YouTube Channel More...","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","178","Tahoe Electric Bike Rental","http://www.tahoeelectricbikerental.com/","snow_sports;road_cycling;electric_transport","","medium","Tahoe Electric Bike Rental http://www.tahoeelectricbikerental.com/ Tahoe Electric Bike Rental Tahoe Electric Bike Rental point_of_interest service establishment https://tahoeelectricbikerental.com/ Tahoe Electric Bike Rental | Lake Tahoe, Reno & Carson City Ebikes Skip to content Tahoe Electric Bike Rental Brought to you by Racer Menu Home About Burning Man Bike Rentals Electric Bike Styles FAQs Recommended Trails Co","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","179","Tahoe Family Adventures","http://tahoefamilyadventures.com/","water_sports;snow_sports","","medium","Google reviews reference this operator's snowmobile rental and boat rentals (snowmobile = snow_sports, boat = water_sports).","Restored after a duplicate-name collision during the patch; original triaged verdict reinstated."
"triaged","no_rentals→triaged","180","Tahoe Family Adventures","http://tahoefamilyadventures.com/","water_sports","snow_sports","high","Tahoe Family Adventures rents power boats, jet skis, floating water parks and water toys (captain optional). Duplicate listing of the already-triaged rank-179 row.","Confirmed renter via live search; duplicate of triaged Tahoe Family Adventures (rank 179)."
"triaged","","181","Tahoe Jet Boats","https://tahoejetboats.com/","water_sports;snow_sports","","medium","tourist_attraction sports_coaching sporting_goods_store tour_agency travel_agency sports_activity_location store school educational_institution point_of_interest service establishment https://tahoejetboats.com/ Luxury Captained Boat Charters Lake Tahoe | Tahoe Jet Boats Imagine Secure Early Online Acclaimed Five-Star Reviews ⛔️ Skip the Propeller Lottery: The Real Cost of Cheap Boat Rentals in Tahoe 🚨 If This Interv","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","182","Tahoe Luxury","http://www.tahoeluxury.net/","water_sports;snow_sports;camping_vehicles","","medium","Boats Set sail on the breathtaking waters of Lake Tahoe with our premium boat rental service!","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
