"status","rank","source","name","place_id","website","rents_gear","categories","review_categories","confidence","evidence_snippet","note","rental_page_urls","checked_urls"
"triaged","166","original","Tahoe Bike Company","ChIJLwHVPcePmYARl-yj-NLAYTY","https://www.tahoebikeco.com/","true","snow_sports, off_road, road_cycling, electric_transport","-","medium","Tahoe Bike Company https://www.tahoebikeco.com/ Tahoe Bike Company Tahoe Bike Company People say this bicycle rental service offers a variety of bikes, including surreys and fat tire ebikes, and provides repair services.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoebikeco.com/ https://www.tahoebikeco.com/rentals https://www.tahoebikeco.com/blog-posts/what-type-of-bike-rental-is-appropriate-for-you-in-south-lake-tahoe https://www.tahoebikeco.com/blog-posts/%20affordable-things-to-do-in-south-lake-tahoe-bike-rentals-vs-skiing https://www.tahoebikeco.com/rental/comfort-e-bike https://www.tahoebikeco.com/rental/deluxe-e-bike","https://www.tahoebikeco.com/ https://www.tahoebikeco.com/rentals https://www.tahoebikeco.com/blog-posts/what-type-of-bike-rental-is-appropriate-for-you-in-south-lake-tahoe https://www.tahoebikeco.com/blog-posts/%20affordable-things-to-do-in-south-lake-tahoe-bike-rentals-vs-skiing https://www.tahoebikeco.com/rental/comfort-e-bike https://www.tahoebikeco.com/rental/deluxe-e-bike"
"triaged","167","original","Tahoe Blue Boat Rentals","ChIJlbrt8Q9wmYARYruixzJunF0","https://tahoeblueboatrentals.com/","true","water_sports, snow_sports","-","medium","point_of_interest service establishment https://tahoeblueboatrentals.com/ Tahoe Blue Boat Rentals - Rent From Tahoe Blue, Support the local Home About us Boats FAQs Contact us Services Book now Skip to content Home About us Boats FAQs Contact us Services Book now Tahoe Blue Boat Rentals Book Online Now Tahoe Blue boat rentals is a family-owned company with 10+ years of experience, located on the north shore of Lake T","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoeblueboatrentals.com/ https://tahoeblueboatrentals.com/local-family-owned-boat-rental/ https://tahoeblueboatrentals.com/pontoonspeed-boat-rental/ https://tahoeblueboatrentals.com/boat-rental-agreement/ https://tahoeblueboatrentals.com/lake-tahoe-boat-rental/ https://tahoeblueboatrentals.com/tahoe-blue-boat-delivery/","https://tahoeblueboatrentals.com/ https://tahoeblueboatrentals.com/local-family-owned-boat-rental/ https://tahoeblueboatrentals.com/pontoonspeed-boat-rental/ https://tahoeblueboatrentals.com/boat-rental-agreement/ https://tahoeblueboatrentals.com/lake-tahoe-boat-rental/ https://tahoeblueboatrentals.com/tahoe-blue-boat-delivery/"
"triaged","168","original","Tahoe City Kayak & Paddleboard Beach Rental","ChIJzyZuiZl9mYARNyV5iLZ93n4","https://tahoecitykayak.com/rentals/kayak-rentals/","true","water_sports","-","medium","Tahoe City Kayak & Paddleboard Beach Rental https://tahoecitykayak.com/rentals/kayak-rentals/ Tahoe City Kayak & Paddleboard Beach Rental Tahoe City Kayak & Paddleboard Beach Rental point_of_interest service establishment https://tahoecitykayak.com/rentals/ Rentals | Tahoe City Kayak & Paddleboard rentals and tours Book our 4th of July Fireworks Tour Now Tahoe City Kayak & Paddleboard rentals and tours Menu Rentals T","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoecitykayak.com/rentals/ https://tahoecitykayak.com/delivery/","https://tahoecitykayak.com/rentals/ https://tahoecitykayak.com/delivery/"
"triaged","169","original","Tahoe City Kayak and Paddleboard Shop","ChIJi0eh0nV9mYARmCTlc5MfYik","http://tahoecitykayak.com/","true","water_sports, snow_sports","-","medium","Tahoe City Kayak and Paddleboard Shop http://tahoecitykayak.com/ Tahoe City Kayak and Paddleboard Shop Kayak and paddleboard rental shop featuring guided lake tours.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoecitykayak.com/ https://tahoecitykayak.com/rentals/ https://tahoecitykayak.com/delivery/ https://tahoecitykayak.com/tours-lessons/4th/","https://tahoecitykayak.com/ https://tahoecitykayak.com/rentals/ https://tahoecitykayak.com/delivery/ https://tahoecitykayak.com/tours-lessons/4th/"
"triaged","170","original","Tahoe Dave's Boardshop","ChIJc-6tR-yOmYARNxSXTGmhdsQ","http://www.tahoedaves.com/","true","snow_sports, off_road","-","medium","Tahoe Dave's Boardshop http://www.tahoedaves.com/ Tahoe Dave's Boardshop A wide selection of ski boards and other equipment, plus rentals and snow clothing.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoedaves.com/rentals-and-demos/ https://tahoedaves.com/kids-season-rentals/ https://tahoedaves.com/demo-ski-catalog/ https://tahoedaves.com/demo-snowboard-catalog/ https://tahoedaves.com/ski-demo-sales/","https://tahoedaves.com/ https://tahoedaves.com/rentals-and-demos/ https://tahoedaves.com/kids-season-rentals/ https://tahoedaves.com/demo-ski-catalog/ https://tahoedaves.com/demo-snowboard-catalog/ https://tahoedaves.com/ski-demo-sales/"
"triaged","171","original","Tahoe Dave's Skis & Boards","ChIJq7hAzxvfm4AR1KpsAkJLSNk","https://www.tahoedaves.com/","true","snow_sports, off_road","-","medium","People say this ski rental shop offers a wide selection of well-maintained gear and provides quick, efficient service.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoedaves.com/rentals-and-demos/ https://tahoedaves.com/kids-season-rentals/ https://tahoedaves.com/demo-ski-catalog/ https://tahoedaves.com/demo-snowboard-catalog/ https://tahoedaves.com/ski-demo-sales/","https://tahoedaves.com/ https://tahoedaves.com/rentals-and-demos/ https://tahoedaves.com/kids-season-rentals/ https://tahoedaves.com/demo-ski-catalog/ https://tahoedaves.com/demo-snowboard-catalog/ https://tahoedaves.com/ski-demo-sales/"
"triaged","172","original","Tahoe Dave's Skis & Boards","ChIJQ3A0TXR9mYARj3o0wJE-6_M","http://www.tahoedaves.com/","true","snow_sports, off_road","-","medium","sporting_goods_store store point_of_interest service establishment https://tahoedaves.com/ Tahoe Dave&#039;s &#8211; Skis & Boards Skip to content Tahoe Dave&#039;s Skis & Boards Rates Rentals &#038; Demos Daily ​Rentals Kids’ Seasonal Rentals Demo Ski Catalog Demo Snowboard Catalog Reserve Now Discounts Tuning &#038; Repairs Sales Ski Demo Sales Snowboard Demo Sales Snowshoe Sales Skateboard Sales Product Lines Loca","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoedaves.com/rentals-and-demos/ https://tahoedaves.com/kids-season-rentals/ https://tahoedaves.com/demo-ski-catalog/ https://tahoedaves.com/demo-snowboard-catalog/ https://tahoedaves.com/ski-demo-sales/","https://tahoedaves.com/ https://tahoedaves.com/rentals-and-demos/ https://tahoedaves.com/kids-season-rentals/ https://tahoedaves.com/demo-ski-catalog/ https://tahoedaves.com/demo-snowboard-catalog/ https://tahoedaves.com/ski-demo-sales/"
"triaged","173","original","Tahoe Dirt Bikes","ChIJYbJ4aiXem4ARgHw0k0IyyiU","http://tahoedirtbikes.com/","true","snow_sports, off_road, road_cycling","-","medium","Tahoe Dirt Bikes http://tahoedirtbikes.com/ Tahoe Dirt Bikes Tahoe Dirt Bikes corporate_office point_of_interest establishment https://www.tahoedirtbikes.com/ Tahoe Dirt Bikes &#8211; Lake Tahoe&#039;s Best Adventure Rental Skip to content Tahoe Dirt Bikes Lake Tahoe&#039;s Best Adventure Rental Rental Options Photos and Testimonials Blog Contact Us FAQ Rental Options Photos and Testimonials Blog Contact Us FAQ Fill ","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoedirtbikes.com/ https://www.tahoedirtbikes.com/book-now/","https://www.tahoedirtbikes.com/ https://www.tahoedirtbikes.com/book-now/"
"triaged","174","original","Tahoe Dive Center","ChIJF11O4DebmYARdLerJ-Le_s8","https://tahoedive.com/","true","water_sports, snow_sports","-","medium","*Air cards valid for 12 months from date of purchase Rental Equipment Air Tank $ 20.00/day Nitrox Tank $ 25.00/day Dry Suit $ 100.00/day SCUBA Kit (BC, Regulator, Tank, Weights, Wetsuit) $ 110.00/day Wrist Computer $ 25.00/day Wetsuit/Hood $ 25.00/day Mask / Snorkel / Fins / Booties / Gloves (Personal Gear) Must Bring or Purchase at shop Underwater Maintenance & Services Mooring Maintenance Inspection, Installation a","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoedive.com/ https://tahoedive.com/service","https://tahoedive.com/ https://tahoedive.com/service https://tahoedive.com/products https://tahoedive.com/product-groups https://tahoedive.com/product-groups/bcds-parts-and-accessories https://tahoedive.com/product-groups/rash-guards-wet-suits"
"triaged","175","original","Tahoe Donner Beach Club Marina","ChIJWyo7Xhvem4AR9Udo4zpnGtQ","https://www.tahoedonner.com/amenities/amenities/beach-club-marina/","true","water_sports, snow_sports, mountain_biking, electric_transport","-","medium","marina sports_activity_location association_or_organization restaurant point_of_interest food service establishment https://www.tahoedonner.com/amenities/amenities/beach-club-marina/ Beach Club Marina | Tahoe Donner Search site: Community Amenities Members News + Events Ski Resort XC Ski ShopTD Member Portal Bikeworks Equestrian Center Golf Course Community General About Us Vision + Mission Location Welcome FAQs Gene","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoedonner.com/amenities/amenities/beach-club-marina/general-information/rentals/ https://www.tahoedonner.com/amenities/amenities/bikeworks/rates/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/day-tickets/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/season-passes/","https://www.tahoedonner.com/amenities/amenities/beach-club-marina/ https://www.tahoedonner.com/amenities/amenities/beach-club-marina/general-information/rentals/ https://www.tahoedonner.com/amenities/amenities/bikeworks/rates/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/day-tickets/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/season-passes/"
"triaged","176","original","Tahoe Donner Bikeworks","ChIJZ37pmCrnm4ARZSL7KmoQYw8","https://www.tahoedonner.com/amenities/amenities/bikeworks/","true","water_sports, snow_sports, mountain_biking, electric_transport","-","medium","Tahoe Donner Bikeworks https://www.tahoedonner.com/amenities/amenities/bikeworks/ Tahoe Donner Bikeworks Tahoe Donner Bikeworks point_of_interest service establishment https://www.tahoedonner.com/amenities/amenities/bikeworks/ Bikeworks | Tahoe Donner Search site: Community Amenities Members News + Events Ski Resort XC Ski ShopTD Member Portal Bikeworks Equestrian Center Golf Course Community General About Us Vision ","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoedonner.com/amenities/amenities/bikeworks/ https://www.tahoedonner.com/amenities/amenities/beach-club-marina/general-information/rentals/ https://www.tahoedonner.com/amenities/amenities/bikeworks/rates/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/day-tickets/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/season-passes/","https://www.tahoedonner.com/amenities/amenities/bikeworks/ https://www.tahoedonner.com/amenities/amenities/beach-club-marina/general-information/rentals/ https://www.tahoedonner.com/amenities/amenities/bikeworks/rates/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/day-tickets/ https://www.tahoedonner.com/amenities/amenities/downhill-ski/tickets-passes-rental/season-passes/"
"triaged","177","original","Tahoe Ebikes","ChIJ_0j1GpdlmYARXQTkQJyQp44","https://tahoeebikes.com/","true","mountain_biking, road_cycling, electric_transport","-","medium","point_of_interest service establishment https://www.tahoeebikes.com/ Home | Tahoe Ebikes top of page Tahoe eBikes Home Used eBike Sale New Inventory Rental Rates The Mountain Fleet The Pavement Fleet Repair Disc Golf About Us Contact Us YouTube Channel More...","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoeebikes.com/ https://www.tahoeebikes.com/rental-rates","https://www.tahoeebikes.com/ https://www.tahoeebikes.com/rental-rates"
"triaged","178","original","Tahoe Electric Bike Rental","ChIJYztGswQ_mYAR-1DoiY39h3s","http://www.tahoeelectricbikerental.com/","true","snow_sports, road_cycling, electric_transport","-","medium","Tahoe Electric Bike Rental http://www.tahoeelectricbikerental.com/ Tahoe Electric Bike Rental Tahoe Electric Bike Rental point_of_interest service establishment https://tahoeelectricbikerental.com/ Tahoe Electric Bike Rental | Lake Tahoe, Reno & Carson City Ebikes Skip to content Tahoe Electric Bike Rental Brought to you by Racer Menu Home About Burning Man Bike Rentals Electric Bike Styles FAQs Recommended Trails Co","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoeelectricbikerental.com/ https://tahoeelectricbikerental.com/burning-man-bike-rentals/","https://tahoeelectricbikerental.com/ https://tahoeelectricbikerental.com/burning-man-bike-rentals/"
"triaged","179","original","Tahoe Family Adventures","ChIJZRK_PHNlmYARCC9Jif-vstA","http://tahoefamilyadventures.com/","true","water_sports, snow_sports","-","medium","Tahoe Family Adventures http://tahoefamilyadventures.com/ Tahoe Family Adventures Tahoe Family Adventures Some people say this snowmobile rental service can't be relied on for boat rentals.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoefamilyadventures.com/","https://tahoefamilyadventures.com/"
"triaged","181","original","Tahoe Jet Boats","ChIJXXG-t3R9mYARhlQxfLkRAss","https://tahoejetboats.com/","true","water_sports, snow_sports","-","medium","tourist_attraction sports_coaching sporting_goods_store tour_agency travel_agency sports_activity_location store school educational_institution point_of_interest service establishment https://tahoejetboats.com/ Luxury Captained Boat Charters Lake Tahoe | Tahoe Jet Boats Imagine Secure Early Online Acclaimed Five-Star Reviews ⛔️ Skip the Propeller Lottery: The Real Cost of Cheap Boat Rentals in Tahoe 🚨 If This Interv","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoejetboats.com/ https://tahoejetboats.com/skip-the-propeller-lottery/ https://tahoejetboats.com/lake-tahoe-boat-hire-safety/ https://tahoejetboats.com/rental-boats-in-lake-tahoe/ https://tahoejetboats.com/cheapest-boat-rental-lake-tahoe-vs-tahoe-jet-boats/ https://tahoejetboats.com/lake-tahoe-boat-charter-vs-rental/","https://tahoejetboats.com/ https://tahoejetboats.com/skip-the-propeller-lottery/ https://tahoejetboats.com/lake-tahoe-boat-hire-safety/ https://tahoejetboats.com/rental-boats-in-lake-tahoe/ https://tahoejetboats.com/cheapest-boat-rental-lake-tahoe-vs-tahoe-jet-boats/ https://tahoejetboats.com/lake-tahoe-boat-charter-vs-rental/"
